
BME: 28794,14.87,93814.95,644.80,25.04
IMU: 28802,-1001,-1,-17,-4,-3,0
IMU: 28847,-1000,0,-20,-1,-4,-1
IMU: 28897,-1001,2,-18,-2,-5,2
IMU: 28947,-999,-2,-17,-1,-3,1
BME: 28994,14.85,93811.87,645.07,25.06
IMU: 29003,-999,0,-16,-4,-1,-1
IMU: 29047,-1000,0,-20,0,-4,1
IMU: 29097,-1001,-2,-18,-2,0,0
IMU: 29147,-998,0,-18,0,-6,-1
BME: 29194,14.90,93818.83,644.45,25.13
IMU: 29203,-1001,-1,-19,-1,-2,1
IMU: 29247,-1001,0,-22,-1,-3,2
IMU: 29297,-999,0,-20,-1,-5,0
IMU: 29347,-999,0,-17,-1,-2,1
